gene	logFCInfectedvsMock24	logFCInfected12vs4	logFCInfected24vs4	DEInfectedvsMock24	DEInfected12vs4	DEInfected24vs4
MSMO1	-1.10728195335792	0.215059321073214	0.175179851199205	TRUE	FALSE	FALSE
PRKDC	-1.10723398923812	0.101462012615913	-0.657685106252599	TRUE	FALSE	FALSE
RNF149	1.10685841857002	0.584447397594704	0.819808091394109	TRUE	FALSE	FALSE
TMEM107	-1.10683345867485	-0.251778194218683	-0.0395437228284674	TRUE	FALSE	FALSE
LHX9	1.10655989756884	0.34346145788304	0.759630027726681	TRUE	FALSE	FALSE
PSME1	1.10407262059287	0.672393919568846	1.26744345837145	TRUE	FALSE	TRUE
GOLGA6L9	1.10308606197673	0.174459070848231	0.808515445699221	TRUE	FALSE	FALSE
MOSPD3	-1.10252194684384	-0.147296217108886	-0.450178150110081	TRUE	FALSE	FALSE
CNKSR3	1.10187472677982	1.31757672604851	1.00873169163102	TRUE	TRUE	TRUE
PGAP3	-1.10172591410905	-0.30509370986506	-1.10167925299657	TRUE	FALSE	TRUE
LATS2	1.10121905840293	0.858827778704374	0.898461266795676	TRUE	FALSE	FALSE
ACP7	1.1008987298724	-0.601257024299773	-0.0688345530592336	TRUE	FALSE	FALSE
TTLL11	1.10036962519072	0.612440685581113	0.778081491232796	TRUE	FALSE	FALSE
KIF4A	-1.1001713995967	0.933790906625567	0.929560277928247	TRUE	FALSE	FALSE
LINC01003	1.10011167743935	-0.716821541090458	0.586206555662262	TRUE	FALSE	FALSE
MVD	-1.09993648617858	-0.0516202229004477	-0.232558636951076	TRUE	FALSE	FALSE
CCNB2	-1.09955010692407	0.692791399185212	1.09677694177635	TRUE	FALSE	TRUE
ARID5A	1.09899729329562	0.922038773178211	0.747587574809991	TRUE	FALSE	FALSE
SAMD4A	1.09857026332955	0.894925169806137	0.787471075204097	TRUE	FALSE	FALSE
GORAB	1.09818939029139	1.33418682251639	1.34469918800175	TRUE	TRUE	TRUE
REV3L	1.09759504479313	0.87773352728479	1.15296586548425	TRUE	FALSE	TRUE
TRIB1	1.09703988081019	0.515573279756476	0.395105511345048	TRUE	FALSE	FALSE
HIPK3	1.09678667755062	0.849297054721865	1.38860278392072	TRUE	FALSE	TRUE
YRDC	1.09645473224185	0.255413822568985	0.392507815126704	TRUE	FALSE	FALSE
AEN	1.09610575760298	0.235099338760204	0.256415210197482	TRUE	FALSE	FALSE
CDKN2B	1.09491277999815	0.737868367354764	1.16274108655392	TRUE	FALSE	TRUE
CDH24	-1.09309389845774	0.165211662533081	-0.194458727928707	TRUE	FALSE	FALSE
FUT4	1.09296704380851	0.54360005795063	1.02206850189075	TRUE	FALSE	TRUE
TAPBP	1.09100913753187	0.895237808702695	1.38144084718711	TRUE	FALSE	TRUE
CHEK2	1.0901653379683	0.749441098151681	2.14115070440264	TRUE	FALSE	TRUE
KCNH8	1.08933460703027	1.30504369425605	0.432744433212399	TRUE	TRUE	FALSE
OTUD4	1.08684228665223	0.922723337390437	0.949465354275098	TRUE	FALSE	FALSE
FRAS1	-1.08642514110537	0.102541269353983	-0.130827215660654	TRUE	FALSE	FALSE
HMGB3	-1.08593434518222	-0.216525808846534	-0.0698220792050852	TRUE	FALSE	FALSE
CYP51A1	-1.08589956370042	-0.192536452748797	-0.26601377145356	TRUE	FALSE	FALSE
ZNF746	1.08551965355986	0.184231631580709	0.470251317505441	TRUE	FALSE	FALSE
AC007255.1	1.08551752519618	1.71758343888068	2.12154928969873	TRUE	TRUE	TRUE
CARHSP1	-1.08549915603587	-0.0406091679954764	-0.25675795263658	TRUE	FALSE	FALSE
NWD1	1.08526909010713	0.276211255628609	1.02149720759401	TRUE	FALSE	TRUE
LYST	1.08515757712345	-0.0356798239435504	0.0874611375231523	TRUE	FALSE	FALSE
APPL2	-1.08400218789175	-1.24233987096594	-1.23749375537747	TRUE	TRUE	TRUE
PARD6B	1.0836023827978	1.28163859620996	1.08403688119533	TRUE	TRUE	TRUE
MEGF6	-1.08345498698959	-0.265145101859024	-0.159267108980192	TRUE	FALSE	FALSE
ADPRHL2	1.08323073462141	0.869215393519155	0.669006457718759	TRUE	FALSE	FALSE
ACSF2	-1.08274549046139	-0.563066017537846	-0.620257202412514	TRUE	FALSE	FALSE
PLSCR1	1.08246714469951	1.34595649268399	1.5150700402939	TRUE	TRUE	TRUE
NAALADL2	-1.08185225889086	-0.106386475292731	-0.530638026292103	TRUE	FALSE	FALSE
AL117339.5	1.08158399978094	1.06488431760219	2.11851075979113	TRUE	FALSE	TRUE
ZNF292	1.0815786689204	0.9755193959519	1.22205576580866	TRUE	FALSE	TRUE
ZSCAN12	1.08111821614335	0.108457509887389	0.524553290307982	TRUE	FALSE	FALSE
COX11	-1.08052737557273	-0.282576846169817	-0.848228615552711	TRUE	FALSE	FALSE
FADS1	-1.08011481935172	-0.39173320970055	-0.663143759156662	TRUE	FALSE	FALSE
CLK1	1.08010444454501	0.704662105192604	0.915507881312747	TRUE	FALSE	FALSE
CBX5	-1.08002732605955	-0.0109520959993614	-0.284074616654601	TRUE	FALSE	FALSE
INTS6	1.07981396414629	1.21739558111401	1.29428487707049	TRUE	TRUE	TRUE
STMN1	-1.07936342378043	0.184147155894663	0.149844155749582	TRUE	FALSE	FALSE
NEK2	-1.07904086177615	0.622262251893177	1.08130473207669	TRUE	FALSE	TRUE
STAP2	1.07888595473001	0.287115024838659	0.716907148867706	TRUE	FALSE	FALSE
AL662844.4	1.07815884140421	1.36976769149935	2.20202159489974	TRUE	FALSE	TRUE
CCDC174	1.07744021076209	0.557913137464047	0.746320860671335	TRUE	FALSE	FALSE
ZFYVE26	1.07703429382906	1.5136798119811	1.12786500218918	TRUE	TRUE	TRUE
TMEM170B	-1.07587546161746	-0.909793688038688	-0.617378365311784	TRUE	FALSE	FALSE
NCAPD2	-1.07579263500803	0.881991745795167	1.03345726982208	TRUE	FALSE	TRUE
SLC44A3	-1.07559496254378	-0.0980085481677812	-1.1298290656137	TRUE	FALSE	TRUE
LZTS3	-1.07553898606324	-0.532873098755729	-0.886756369711686	TRUE	FALSE	FALSE
PHKB	-1.07531909658793	0.254269551131186	-0.306854067825184	TRUE	FALSE	FALSE
AL049839.2	-1.07510505815724	-0.75961549392591	-0.957404656550803	TRUE	FALSE	FALSE
TGM2	1.07495243750875	1.08800529602758	0.973486885497321	TRUE	TRUE	FALSE
TMEM19	-1.07383694262828	-0.245693468401953	-0.541251283173728	TRUE	FALSE	FALSE
IQCK	-1.07371560868588	-0.196553368167433	-0.00307681760558496	TRUE	FALSE	FALSE
FITM2	-1.07294640152848	-0.662515860216205	-1.4688783052706	TRUE	FALSE	TRUE
GPATCH2	1.0722205787735	0.460203186089914	0.934513773191645	TRUE	FALSE	FALSE
KLC4	-1.07215036053841	-0.7056850273039	-0.737860167073268	TRUE	FALSE	FALSE
TTC3P1	-1.07190343258895	-0.794584285757246	-1.34388893911955	TRUE	FALSE	TRUE
SNX16	1.07073648784558	0.723619776987543	0.891050835814067	TRUE	FALSE	FALSE
RUBCN	1.07053979329414	0.945786738098043	0.65173822881453	TRUE	FALSE	FALSE
ATRIP	1.07003087535291	0.790239430556483	0.845506211810132	TRUE	FALSE	FALSE
CCDC71L	1.06934239544612	0.205440289631817	0.212604338148602	TRUE	FALSE	FALSE
CENPI	-1.06921512119726	0.928323690266404	0.578837309871868	TRUE	FALSE	FALSE
SOD2	1.06756063423033	0.797612153840296	0.603472634910954	TRUE	FALSE	FALSE
KCNJ15	1.06746489154682	1.02895346192228	1.5612221082862	TRUE	TRUE	TRUE
ALDH6A1	-1.0662116572412	-0.367286570240086	-0.451213958861438	TRUE	FALSE	FALSE
ACACA	-1.06605131838073	0.017239903721283	-0.4475957150848	TRUE	FALSE	FALSE
DARS2	-1.06594684896178	0.150336277340306	-0.259475809665332	TRUE	FALSE	FALSE
ARL10	-1.06593871032173	-1.36277325911474	-1.78655623246579	TRUE	TRUE	TRUE
SNHG12	1.06589468272556	0.143195509620621	0.59508435513983	TRUE	FALSE	FALSE
MBNL3	-1.06581690219081	0.131015048710171	-0.566547142821964	TRUE	FALSE	FALSE
AK4	-1.064143894219	-0.455319662719532	-1.08343995244797	TRUE	FALSE	TRUE
JDP2	1.06337359524264	0.687993069204468	1.76853406060431	TRUE	FALSE	TRUE
CASP8	1.06206229914837	1.21339861751017	1.17070946782886	TRUE	TRUE	TRUE
C21orf91	1.06096768791786	1.21342584410729	0.850738857327895	TRUE	TRUE	FALSE
TRPS1	1.06046957566787	0.759456130296483	0.985433580442197	TRUE	FALSE	FALSE
LMCD1	-1.0602920944051	-0.526687048510293	-0.617824483172402	TRUE	FALSE	FALSE
NSUN7	-1.05964647735407	-0.149224453574341	-0.671043701468437	TRUE	FALSE	FALSE
FOSL2	1.05946276207599	0.66819555976488	0.883083669436451	TRUE	FALSE	FALSE
FLCN	1.0591417613377	0.260496510283767	0.419308037129297	TRUE	FALSE	FALSE
CRAT	-1.05907377182885	-0.436543453677919	-0.851647905383934	TRUE	FALSE	FALSE
AC019117.3	1.05867385142303	0.687008026868701	0.794527986363377	TRUE	FALSE	FALSE
TSTD1	-1.05806116951256	-0.525527342866948	-1.03882052804984	TRUE	FALSE	TRUE
AC083843.3	1.05795389030182	0.363605615965206	0.728713440122667	TRUE	FALSE	FALSE
PLCH1	1.05763174687799	1.54865009900777	1.95817636243214	TRUE	TRUE	TRUE
RNF144A	1.05686822980794	-0.389074316754522	0.0639626101696044	TRUE	FALSE	FALSE
ECH1	-1.05627390034647	-0.464017568648872	-0.738032225653527	TRUE	FALSE	FALSE
BVES	1.05614309539267	0.0596813991733116	0.458521460279945	TRUE	FALSE	FALSE
SPA17	-1.0560787299951	-0.354507840909869	-0.372663323562028	TRUE	FALSE	FALSE
AL136295.5	1.05586979677239	1.1051404236146	1.0688433581878	TRUE	TRUE	TRUE
ZNF619	1.055302601454	0.203259639656015	0.274315445319603	TRUE	FALSE	FALSE
AC000120.2	-1.05525050485254	-0.191107231880587	-0.224233317264964	TRUE	FALSE	FALSE
TRIM34	1.05497986421212	1.47688803386159	1.45075917821006	TRUE	TRUE	TRUE
JAZF1	1.05491838440079	-0.0250660888722614	0.928713517191113	TRUE	FALSE	FALSE
TMEM134	-1.054538928453	-0.463082443884783	-1.31698661473351	TRUE	FALSE	TRUE
KLHL20	1.05446849465624	0.194646888872327	0.741606187687712	TRUE	FALSE	FALSE
SERPINA3	-1.05444097186188	-0.669489086365923	-0.905971313788584	TRUE	FALSE	FALSE
BTD	-1.05385869990646	-0.629653114460688	-0.678675851995262	TRUE	FALSE	FALSE
TMEM256	-1.05312983111699	-0.22430581030179	-0.669493948450662	TRUE	FALSE	FALSE
SIX4	1.05297078018995	1.07941768216486	1.34708232328742	TRUE	TRUE	TRUE
COPG2	-1.05293995718659	-0.148823533471561	-0.60635751493846	TRUE	FALSE	FALSE
ZNF254	1.05248762891876	1.08274972704925	1.20555778106644	TRUE	TRUE	TRUE
EPHX1	-1.05174118730474	-0.137537027272067	-0.804742696418911	TRUE	FALSE	FALSE
ANKRD18B	1.05136670251047	0.793250193850599	1.38924670675375	TRUE	FALSE	TRUE
CGAS	1.04998121055853	0.670845276595888	0.711597001310249	TRUE	FALSE	FALSE
CYP1B1	1.0498909369736	0.0458958781184075	-0.0235416993404279	TRUE	FALSE	FALSE
TRHDE-AS1	-1.04914979969543	-0.556590027672542	-1.22712264737742	TRUE	FALSE	TRUE
ZNF3	1.04858067818171	0.254030960541636	0.888131114795882	TRUE	FALSE	FALSE
COL22A1	1.04856186334094	-0.421541340501869	0.371174744767327	TRUE	FALSE	FALSE
LINC00265	1.04784975395693	0.24089705830655	1.17064404549476	TRUE	FALSE	TRUE
DNPEP	1.04758756608006	0.881085572163355	0.879417117261263	TRUE	FALSE	FALSE
AMOTL2	1.04718183876483	1.39934215006897	0.86428718416117	TRUE	TRUE	FALSE
CD99L2	-1.04655955608	-0.091163090747951	-1.10965438589404	TRUE	FALSE	TRUE
SLIT2	1.04554780559142	1.42639985813784	1.47330313584076	TRUE	TRUE	TRUE
OSGIN1	1.04549916694635	-0.299938708485538	-0.227126473115278	TRUE	FALSE	FALSE
CASP10	1.04508592179526	1.56152373516872	1.46757033385794	TRUE	TRUE	TRUE
AC008870.1	-1.04446596162428	-0.774117317463045	-1.26351204476238	TRUE	FALSE	TRUE
ZNF408	1.04366558736113	0.185615596288622	0.504893541180751	TRUE	FALSE	FALSE
TMX4	-1.04328201736254	-0.0105030344700777	-0.928317038920105	TRUE	FALSE	FALSE
PDCL3	1.04320263820332	-0.00891989139246173	0.660235646547021	TRUE	FALSE	FALSE
NFIL3	1.0431700944633	1.05038808577604	1.57385014707427	TRUE	TRUE	TRUE
MGAM2	-1.04310785606502	-0.236737991804617	-0.410217210471728	TRUE	FALSE	FALSE
AL365181.2	-1.04277973934288	-1.10624116554408	-0.865287803354688	TRUE	TRUE	FALSE
TRIM25	1.04147605684634	1.43289495602258	0.868110199948075	TRUE	TRUE	FALSE
DHFRP1	-1.04112244378461	1.00869967385234	-0.116546069341581	TRUE	TRUE	FALSE
SDK1	-1.04003548128241	0.0325987151291629	-0.180551044926233	TRUE	FALSE	FALSE
BAG1	1.03949636579028	0.607321710319927	0.246368051485481	TRUE	FALSE	FALSE
AGTPBP1	-1.03811966391932	0.163900942358751	-0.622326076053741	TRUE	FALSE	FALSE
ACSM3	-1.03798186896181	0.520095668249991	0.503143191587454	TRUE	FALSE	FALSE
FKRP	1.03780145401601	0.0440432269870207	0.367158686256872	TRUE	FALSE	FALSE
PIP5K1A	1.036358942068	0.536931422113182	0.841939485349035	TRUE	FALSE	FALSE
PLEKHN1	1.03577568583545	-0.0472189161010682	-0.105527741761089	TRUE	FALSE	FALSE
VKORC1	-1.03518942703698	0.00837106174485085	-0.77343439512937	TRUE	FALSE	FALSE
TNIP1	1.0347796558201	0.880140350866123	1.18111267215704	TRUE	FALSE	TRUE
SH2B3	1.03390532839039	0.801399051201578	1.30682886284122	TRUE	FALSE	TRUE
CCDC115	-1.03356891225364	-0.899672603186832	-1.16191387090889	TRUE	FALSE	TRUE
CBX4	1.0330422861562	0.7573621934063	0.796739855414504	TRUE	FALSE	FALSE
IMPA2	-1.03302908335378	0.565568526864238	-0.602599723923694	TRUE	FALSE	FALSE
BAIAP2-DT	-1.03214514899735	-0.598971862001455	-0.613812531106777	TRUE	FALSE	FALSE
VAMP2	1.03210452400102	-0.056211620882049	0.345145295670058	TRUE	FALSE	FALSE
AC104662.2	1.03169300013184	1.51968553639434	1.04451979074642	TRUE	TRUE	TRUE
TRIM6-TRIM34	1.0303810698847	1.46536231444221	1.45376335296189	TRUE	TRUE	TRUE
CTDSPL	-1.02994558127786	0.0234409649878148	-0.535299030417275	TRUE	FALSE	FALSE
DENND6B	-1.02991197198757	-0.863545509835298	-1.48362391157921	TRUE	FALSE	TRUE
HIP1R	1.02965452239247	0.468737710256674	1.11269099300575	TRUE	FALSE	TRUE
ARMCX1	1.02948697362992	-0.390320580661706	0.0701768375207198	TRUE	FALSE	FALSE
DPH6	-1.02873472850032	-0.503248244034712	-1.11401993585641	TRUE	FALSE	TRUE
ZSCAN25	1.02788613157008	0.275807216144484	0.640431092658057	TRUE	FALSE	FALSE
TYW5	1.02720912204804	0.586932812760792	0.809522074619762	TRUE	FALSE	FALSE
PLEKHB1	-1.02702017282513	-0.653724350740682	-0.83744678543721	TRUE	FALSE	FALSE
SERPINA5	-1.02636147573399	-0.384420922181004	-0.530730648331866	TRUE	FALSE	FALSE
ERRFI1	1.0261913828506	0.607929048578574	0.986798271264438	TRUE	FALSE	FALSE
GPSM3	1.02566264544274	-0.571297869134173	0.987558383753468	TRUE	FALSE	FALSE
CTXN1	-1.0256365109585	-0.461781374085659	-1.36701389167428	TRUE	FALSE	TRUE
TYRO3	-1.02441421470118	0.322776445723609	-0.633642414069222	TRUE	FALSE	FALSE
MAFG	1.02381558957025	0.185006399681664	0.685922709892935	TRUE	FALSE	FALSE
LCORL	1.02296542226181	0.851483922083318	1.36678763960319	TRUE	FALSE	TRUE
INTS6L	1.02271421082298	0.882622284419825	0.859509346199693	TRUE	FALSE	FALSE
ZNF253	1.02270224744105	0.980795261555121	2.08714393734621	TRUE	FALSE	TRUE
ARRB1	-1.02264750590515	-1.04362475604841	-0.747037931317561	TRUE	TRUE	FALSE
HLA-DPB1	1.02042868897178	0.159693110607049	1.52796360496016	TRUE	FALSE	TRUE
MAGED1	-1.02032508858296	-0.491816377101209	-0.922619865357153	TRUE	FALSE	FALSE
HIVEP1	1.01997331731666	0.885689709794435	0.244969556708047	TRUE	FALSE	FALSE
AC018638.5	1.01961021088931	-0.039494054781432	0.647189782542311	TRUE	FALSE	FALSE
GTF2B	1.01871184674487	0.576294313802971	0.869836066550418	TRUE	FALSE	FALSE
CNOT4	1.01827901439402	0.739603949091988	0.894965198595211	TRUE	FALSE	FALSE
LIN37	1.01822883249988	0.138526279344725	0.615211734714273	TRUE	FALSE	FALSE
ZFP36L2	1.01767299782373	0.301248918322917	0.988015234301197	TRUE	FALSE	FALSE
GTPBP2	1.01746622444743	1.1272142902124	1.23722962138736	TRUE	TRUE	TRUE
TCTN1	-1.01738413101211	-0.23112372759644	-0.918117214881981	TRUE	FALSE	FALSE
SLC35G2	1.01731397996716	-0.186803769464911	0.121763350676833	TRUE	FALSE	FALSE
ZNF263	1.01728545817772	0.00428430390797612	0.688522123358505	TRUE	FALSE	FALSE
SLC3A2	1.01700497924402	-0.103862466475124	0.316636841016884	TRUE	FALSE	FALSE
AL138724.1	1.01697680979197	0.631246936268129	1.52575452360109	TRUE	FALSE	TRUE
TMEM265	1.01665919091204	-0.172085803977608	0.0797320866613768	TRUE	FALSE	FALSE
IKZF2	1.01618139008721	1.72009738273583	1.74615206414521	TRUE	TRUE	TRUE
AHR	1.01573742455199	0.574002069769038	0.750673388770834	TRUE	FALSE	FALSE
ERCC6L2	1.01503088118165	0.36697662117536	0.889871784745294	TRUE	FALSE	FALSE
THBS3	-1.01449425734933	-0.8859225795899	-1.11920103726755	TRUE	FALSE	TRUE
CERK	-1.01397746696642	-0.671023964889037	-1.10116318358657	TRUE	FALSE	TRUE
MEF2C	1.01300699610353	1.01838966172374	1.26973456243207	TRUE	TRUE	TRUE
ZNF100	1.01213568583887	0.39534409927286	0.963444937667881	TRUE	FALSE	FALSE
SERPINI1	1.01208103767432	-1.0937343023355	0.310991846381962	TRUE	FALSE	FALSE
PERP	-1.01163388085758	-0.562816539458886	-1.48741707504181	TRUE	FALSE	TRUE
DPCD	-1.01163177242629	-0.146048469059499	-0.802449178423567	TRUE	FALSE	FALSE
ABCD1	1.01061859818441	0.74382325845973	0.620031432345658	TRUE	FALSE	FALSE
SHC2	-1.01053949018717	-0.802587246499214	-1.98059006224288	TRUE	FALSE	TRUE
LRTOMT	-1.01012021493182	0.266934729497292	-0.127838953666996	TRUE	FALSE	FALSE
CSF2RA	1.00973971819606	-0.640414393316124	-0.333617280987524	TRUE	FALSE	FALSE
AKAP7	1.00973646751064	1.19220508949915	1.12461060110007	TRUE	TRUE	TRUE
ZNF75A	1.00947691115753	0.718322761030969	1.30146386841642	TRUE	FALSE	TRUE
SLC26A2	-1.00875819033296	-0.91630788593298	-1.62389709584233	TRUE	FALSE	TRUE
GYG2	-1.00860571897348	-0.614524993485128	-0.449361838991413	TRUE	FALSE	FALSE
MIR22HG	1.00742535602119	-0.417560024682578	0.103900969454767	TRUE	FALSE	FALSE
SBNO2	1.00514074544685	0.912572367197163	0.693486506463474	TRUE	FALSE	FALSE
PITPNM3	-1.00509411837234	-0.720882223593055	-1.37375245750292	TRUE	FALSE	TRUE
MIPEP	-1.00473404284866	0.101874882856138	-0.940871987284082	TRUE	FALSE	FALSE
LIG4	1.00346800672795	-0.00315852183680417	0.353694873620525	TRUE	FALSE	FALSE
FLYWCH2	-1.00315529096168	-0.508724493147733	-1.17939566886315	TRUE	FALSE	TRUE
C17orf53	1.00302004233578	0.811587854227329	1.53881078312297	TRUE	FALSE	TRUE
PSME2P2	1.00288384849083	1.2292766962687	1.57193605485019	TRUE	TRUE	TRUE
ZNF436	1.00222435135071	0.70191751722767	0.846719244291337	TRUE	FALSE	FALSE
CCDC157	1.00106446840499	0.191891595038736	0.483565476474958	TRUE	FALSE	FALSE
ZNF217	1.00076887019447	1.31596989627991	1.39890693213738	TRUE	TRUE	TRUE
SULT1C2	1.00050450543338	0.695234110980039	0.868457398361717	TRUE	FALSE	FALSE
MT1A	NA	-5.132492174061	-6.69569494589254	FALSE	TRUE	TRUE
MT1M	NA	-4.02785488654143	-4.12110877350794	FALSE	TRUE	TRUE
TLR1	1.42242900212489	3.90664644406145	3.70840356005698	FALSE	TRUE	TRUE
MT1G	1.48664111529953	-2.98952498984204	-5.47364911684277	FALSE	TRUE	TRUE
AL021707.5	1.88502793674723	2.7927787716655	1.89947535712611	FALSE	TRUE	FALSE
MT1H	NA	-2.63287477922097	-5.31947527708757	FALSE	TRUE	TRUE
HIST2H2BF	1.63506727159762	2.59549314465696	1.47125392917347	FALSE	TRUE	FALSE
MRAS	-1.01869370281985	-2.58574065201989	-1.11276644636017	FALSE	TRUE	FALSE
CBR3	0.95837859554695	2.49455743585698	2.56617807457468	FALSE	TRUE	TRUE
ZG16B	-0.681400957399417	-2.4862981882883	-0.728426712580902	FALSE	TRUE	FALSE
CCDC40	-1.18104362335684	-2.45589733465934	-1.90361394345947	FALSE	TRUE	TRUE
FEZF1-AS1	0.853726494223923	2.45463448540804	2.05847641107039	FALSE	TRUE	TRUE
SLAMF7	0.216938316067742	-2.40266034743301	-1.86887134693272	FALSE	TRUE	TRUE
BCL6	0.890122035243908	2.3770319693595	2.63439970575677	FALSE	TRUE	TRUE
MT1F	1.07722246592658	-2.36462382352413	-2.78102516993494	FALSE	TRUE	TRUE
AC119674.2	0.438135062326217	2.25578740594306	1.24073068709209	FALSE	TRUE	FALSE
BPIFB1	-0.830220456722616	-2.15205858048976	-1.37518626931328	FALSE	TRUE	FALSE
ARL4C	-0.799708859414083	-2.1247406422934	-2.54031225653043	FALSE	TRUE	TRUE
C2CD4A	0.816072569758801	2.08209842827838	2.49123725143464	FALSE	TRUE	TRUE
ADCY5	-1.77107715509205	-2.04403976195037	-2.34949757533194	FALSE	TRUE	TRUE
SHC4	-0.874251353543847	-2.01696245104796	-2.29744975994314	FALSE	TRUE	TRUE
MT1B	NA	-1.97106008323332	-5.9095219134011	FALSE	TRUE	TRUE
GBP2	0.907932225820138	1.91042062060194	1.52254416838403	FALSE	TRUE	TRUE
BUB1	0.0409018144373779	1.88220869588253	2.00927239331012	FALSE	TRUE	TRUE
SOX6	0.364059602277654	1.86275785630307	1.37132843110672	FALSE	TRUE	TRUE
RELL1	0.63373781485651	1.84881871770836	1.185907041332	FALSE	TRUE	TRUE
NR1H4	-0.56774703666591	-1.83831086305042	0.494191033761123	FALSE	TRUE	FALSE
BLNK	-0.141096113019034	1.82527374777548	1.77460447160146	FALSE	TRUE	TRUE
AL590004.3	-1.16694131312736	-1.80702843451052	-2.82228437285631	FALSE	TRUE	TRUE
TMEM98	0.112294528907333	1.76737081109513	0.607743631970178	FALSE	TRUE	FALSE
AL691482.3	0.203883217011355	1.75095646310707	1.3451126312913	FALSE	TRUE	TRUE
DOK7	-0.383842931586528	-1.7437685814844	0.097315145776878	FALSE	TRUE	FALSE
GSDMC	1.19846653511848	1.74043610807541	1.20542881579913	FALSE	TRUE	FALSE
MAP1B	-0.389672899999599	-1.73076965895964	-2.427012534708	FALSE	TRUE	TRUE
ELF3	0.114043250346811	1.72808948798861	1.3176184944002	FALSE	TRUE	TRUE
SNX18P7	0.40501261250954	1.70644711317987	1.72845825406413	FALSE	TRUE	TRUE
HIST1H4C	0.852209532766191	1.7054902102565	2.01496404148242	FALSE	TRUE	TRUE
WNT7A	-0.719877118942486	-1.70515578569786	-2.17746257148561	FALSE	TRUE	TRUE
FLNC	0.54537811075099	-1.69744804307986	-2.08327085553789	FALSE	TRUE	TRUE
LSAMP	-0.989780127786858	1.69684649158502	1.49502649420447	FALSE	TRUE	FALSE
PLPP3	0.482664336944712	1.69421146688203	1.09393343957601	FALSE	TRUE	TRUE
AC022916.1	1.08287858750478	1.6652153589462	1.39401587482686	FALSE	TRUE	TRUE
EN1	-0.0856104007072057	-1.66373176568778	-1.55239347037017	FALSE	TRUE	TRUE
FGFBP1	-0.463855747610222	-1.65815528785007	-1.13191204990076	FALSE	TRUE	TRUE
NAT8L	-0.760412459759043	-1.65624942212047	-2.22232872064187	FALSE	TRUE	TRUE
EPHA7	0.820843367141757	1.65623124651908	1.54009780056001	FALSE	TRUE	TRUE
PI4K2B	0.997856913460155	1.62758587229756	0.997954101688012	FALSE	TRUE	FALSE
CEMIP	-0.714827242171032	-1.61585589406279	-1.40549411203764	FALSE	TRUE	TRUE
MN1	0.299669054110297	-1.61224553410555	-1.26867359660192	FALSE	TRUE	TRUE
HIST1H3H	0.749777682607945	1.60949465311403	1.60980234216444	FALSE	TRUE	TRUE
FAM111A	0.374584593074425	1.59694660625343	1.40060633637678	FALSE	TRUE	TRUE
DEPTOR	1.09206182499266	1.5860593265623	1.37307343136586	FALSE	TRUE	FALSE
LINC01521	-0.76849617108484	-1.57770742879211	-1.59513481051989	FALSE	TRUE	TRUE
CASTOR3	-0.641966415417246	-1.57170962550037	-1.23975891235241	FALSE	TRUE	TRUE
NRIP1	0.596511617363267	1.56588504940176	1.80677264733599	FALSE	TRUE	TRUE
AL359878.1	0.256527583567305	1.56264783050951	0.163456213611567	FALSE	TRUE	FALSE
APOBEC3A	0.410925267341271	1.56100901248135	2.27284404611181	FALSE	TRUE	TRUE
AL354836.1	-1.52021668503226	-1.54732145317289	-2.65096619111805	FALSE	TRUE	TRUE
DHRS3	-0.0550234109470328	1.5455555805894	3.02604494639956	FALSE	TRUE	TRUE
KIF18A	-0.0519056708234873	1.53469132281397	1.79056694250614	FALSE	TRUE	TRUE
C3orf80	-1.71476379351981	-1.53130076834855	-2.81457218596173	FALSE	TRUE	TRUE
STARD4	0.291351762394423	1.53100370542093	1.5036112235522	FALSE	TRUE	TRUE
AC025539.1	0.607944428082606	1.52830294759133	1.74598018071635	FALSE	TRUE	TRUE
CASR	-0.657876179198855	-1.52694306487709	-0.217638348125012	FALSE	TRUE	FALSE
GDPD5	-0.339553063329712	-1.51724055608997	-0.436553865031473	FALSE	TRUE	FALSE
DSG3	0.258463598789915	-1.50739898779519	-1.38597144174877	FALSE	TRUE	TRUE
AC005586.2	-0.13218879225388	-1.48491633329217	-0.797563434192292	FALSE	TRUE	FALSE
NFYC-AS1	1.26163431342607	1.47638759815858	1.39357893205158	FALSE	TRUE	TRUE
ARHGEF37	-0.275870976201289	-1.46427575817086	-1.25922009168537	FALSE	TRUE	TRUE
